Image,Emotion,EAR,PupilSize
archive/train\happy\im1868.png,happy,0.42954750527665925,0.27192982456140347
archive/train\happy\im1869.png,happy,0.28805205872654566,0.029166666666666667
archive/train\happy\im187.png,happy,0.30556866317034537,0.08391203703703703
archive/train\happy\im1870.png,happy,0.287854900318543,0.16233766233766234
archive/train\happy\im1872.png,happy,0.1533041542521623,0.28888888888888886
archive/train\happy\im1874.png,happy,0.2696868281413629,0.23137254901960785
archive/train\happy\im1876.png,happy,0.3659948204764742,0.17003367003367004
archive/train\happy\im1877.png,happy,0.2693565194325837,0.0
archive/train\happy\im1878.png,happy,0.2918526569179001,0.0037593984962406013
archive/train\happy\im1879.png,happy,0.2560890404636963,0.4038884575569358
archive/train\happy\im188.png,happy,0.30463300255765907,0.0350093984962406
archive/train\happy\im1880.png,happy,0.2579268007381058,0.9558201058201059
archive/train\happy\im1881.png,happy,0.1455833155889649,0.33114035087719296
archive/train\happy\im1883.png,happy,0.32872504019815796,0.5442773600668337
archive/train\happy\im1884.png,happy,0.2849260555649902,0.04619565217391304
archive/train\happy\im1885.png,happy,0.35988972624573223,0.42827380952380956
archive/train\happy\im1886.png,happy,0.33852246556456767,0.15027210884353742
archive/train\happy\im1888.png,happy,0.34391489876637865,0.4092693236714976
archive/train\happy\im1889.png,happy,0.3120208522527873,0.43229166666666663
archive/train\happy\im189.png,happy,0.29226908136838226,0.014285714285714285
archive/train\happy\im1891.png,happy,0.24452890192424953,0.18181818181818182
archive/train\happy\im1892.png,happy,0.22237442728455753,0.23875661375661375
archive/train\happy\im1893.png,happy,0.22542528788762217,0.08928571428571427
archive/train\happy\im1894.png,happy,0.33367203347884644,0.11031746031746031
archive/train\happy\im1895.png,happy,0.31010088441317235,0.7597038815526211
archive/train\happy\im1896.png,happy,0.43171207338533923,0.10266666666666666
archive/train\happy\im1897.png,happy,0.3967058570890367,0.08204334365325078
archive/train\happy\im19.png,happy,0.180408753195827,0.12291666666666666
archive/train\happy\im1900.png,happy,0.44742187220461416,0.02462121212121212
archive/train\happy\im1902.png,happy,0.33237851988946177,0.3011621315192744
archive/train\happy\im1903.png,happy,0.17306055875652565,0.27875
archive/train\happy\im1904.png,happy,0.3680276463392891,0.08080808080808081
archive/train\happy\im1905.png,happy,0.3431555180238981,0.14166666666666666
archive/train\happy\im1906.png,happy,0.3870380702256758,0.3812582345191041
archive/train\happy\im1907.png,happy,0.3259382810296242,0.07777777777777778
archive/train\happy\im1908.png,happy,0.26549265888764567,0.5555555555555556
archive/train\happy\im1909.png,happy,0.30056995195306196,0.07015306122448979
archive/train\happy\im191.png,happy,0.3670275449000707,0.10119047619047619
archive/train\happy\im1910.png,happy,0.2832396711325056,0.8398809523809524
archive/train\happy\im1911.png,happy,0.31675793402025804,0.4858974358974359
archive/train\happy\im1912.png,happy,0.31333372004366034,0.06462585034013604
archive/train\happy\im1913.png,happy,0.06529757998025892,0.0
archive/train\happy\im1914.png,happy,0.31875164422325736,0.26849154135338343
archive/train\happy\im1915.png,happy,0.32412216641845437,0.25063775510204084
archive/train\happy\im1916.png,happy,0.17196853879057558,0.0
archive/train\happy\im1918.png,happy,0.2811421040158406,0.47186147186147187
archive/train\happy\im1919.png,happy,0.20534021075599523,0.20700916730328495
archive/train\happy\im192.png,happy,0.223761899871313,0.46111111111111114
archive/train\happy\im1920.png,happy,0.3131374424716111,0.3010204081632653
archive/train\happy\im1921.png,happy,0.35983996185302414,0.0
archive/train\happy\im1922.png,happy,0.2048323266733649,0.061053077357425184
archive/train\happy\im1923.png,happy,0.25602652331447495,0.6473704435660957
archive/train\happy\im1924.png,happy,0.30460930921836826,0.1980042016806723
archive/train\happy\im1925.png,happy,0.3255934798819416,0.12314073226544622
archive/train\happy\im1926.png,happy,0.3258866843797721,0.21048951048951048
archive/train\happy\im1927.png,happy,0.2923113652801572,0.5053571428571428
archive/train\happy\im1928.png,happy,0.1750162408924068,0.4299043062200957
archive/train\happy\im1929.png,happy,0.2918114330470292,0.0890151515151515
archive/train\happy\im193.png,happy,0.25250526065749307,0.05263157894736842
archive/train\happy\im1930.png,happy,0.3619665119050579,0.5617376775271512
archive/train\happy\im1931.png,happy,0.29671940340625813,0.04444444444444444
archive/train\happy\im1932.png,happy,0.24501193328279752,0.4933035714285714
archive/train\happy\im1934.png,happy,0.3872865806034369,0.15732618583495778
archive/train\happy\im1935.png,happy,0.23820996526220622,0.33129699248120303
archive/train\happy\im1937.png,happy,0.22686044794756416,0.0
archive/train\happy\im1938.png,happy,0.307977999499541,0.035480859010270774
archive/train\happy\im1939.png,happy,0.43148279596608585,0.125
archive/train\happy\im1940.png,happy,0.13983444925804833,0.4493371212121212
archive/train\happy\im1941.png,happy,0.25158212532237545,0.5627164502164502
archive/train\happy\im1942.png,happy,0.23297573501924745,0.2738095238095238
archive/train\happy\im1943.png,happy,0.20859174776549272,0.22892156862745097
archive/train\happy\im1944.png,happy,0.23864863643085632,0.009259259259259259
archive/train\happy\im1946.png,happy,0.2118529044993827,0.62
archive/train\happy\im1947.png,happy,0.23218485956451895,0.8044733044733046
archive/train\happy\im1948.png,happy,0.35184747378964254,0.3207236842105263
archive/train\happy\im1949.png,happy,0.0687626458850207,0.7638888888888888
archive/train\happy\im1950.png,happy,0.3080427980159559,0.7554347826086957
archive/train\happy\im1951.png,happy,0.3056144662063533,0.010869565217391304
archive/train\happy\im1952.png,happy,0.33588839265223835,0.38020833333333337
archive/train\happy\im1953.png,happy,0.3060263773551518,0.0
archive/train\happy\im1955.png,happy,0.21114282814052043,0.4247899159663866
archive/train\happy\im1956.png,happy,0.4006705772302928,0.18916789377147436
archive/train\happy\im1958.png,happy,0.36838793726599117,0.013157894736842105
archive/train\happy\im1959.png,happy,0.1466102518164874,0.433008658008658
archive/train\happy\im196.png,happy,0.3528765983934504,0.17724867724867724
archive/train\happy\im1960.png,happy,0.2138746495261842,0.21574074074074073
archive/train\happy\im1961.png,happy,0.3100286612233465,0.0
archive/train\happy\im1963.png,happy,0.31094684995516886,0.19229323308270677
archive/train\happy\im1964.png,happy,0.23229696476899458,0.7058740601503759
archive/train\happy\im1965.png,happy,0.3469986938852019,0.4940972222222222
archive/train\happy\im1966.png,happy,0.2077775059431083,0.1246012759170654
archive/train\happy\im1967.png,happy,0.3776055885834274,0.24886713286713286
archive/train\happy\im1968.png,happy,0.24979332131162252,0.0
archive/train\happy\im1969.png,happy,0.37352446943211154,0.19514472455648926
archive/train\happy\im197.png,happy,0.31730705419809235,0.325
archive/train\happy\im1971.png,happy,0.4166255676836429,0.0946078431372549
archive/train\happy\im1972.png,happy,0.21663160110521335,0.725
archive/train\happy\im1973.png,happy,0.24932686065549187,0.07047964113181504
archive/train\happy\im1974.png,happy,0.4053515165132018,0.0
archive/train\happy\im1975.png,happy,0.3609000217268344,0.06901624945103206
archive/train\happy\im1976.png,happy,0.31909435687908977,0.21622474747474746
archive/train\happy\im1977.png,happy,0.37339398126463647,0.007407407407407408
archive/train\happy\im1978.png,happy,0.3223424879519307,0.20454545454545456
archive/train\happy\im1979.png,happy,0.37809062496562185,0.0
archive/train\happy\im198.png,happy,0.3058520531871236,0.3546418567426971
archive/train\happy\im1980.png,happy,0.33735490461821993,0.3423775801493193
archive/train\happy\im1981.png,happy,0.20626564721112062,0.0
archive/train\happy\im1983.png,happy,0.21135232947857918,0.32983539094650205
archive/train\happy\im1984.png,happy,0.18712802495958358,0.4561904761904762
archive/train\happy\im1985.png,happy,0.17652964551976827,0.44155844155844154
archive/train\happy\im1986.png,happy,0.36157877533717,0.027777777777777776
archive/train\happy\im1987.png,happy,0.261731578737675,0.2672902494331066
archive/train\happy\im1989.png,happy,0.09741339311923677,0.0
archive/train\happy\im1991.png,happy,0.37934965042516045,0.0
archive/train\happy\im1994.png,happy,0.35561796948125524,0.056855100714749834
archive/train\happy\im1995.png,happy,0.2640952531365235,0.0
archive/train\happy\im1996.png,happy,0.23134172192778746,0.1
archive/train\happy\im1997.png,happy,0.2821954137407259,0.37303485987696516
archive/train\happy\im1998.png,happy,0.33929118793051427,0.44393939393939397
archive/train\happy\im1999.png,happy,0.33197718724720926,0.15267857142857144
archive/train\happy\im2.png,happy,0.17824506060496015,0.3185087719298246
archive/train\happy\im20.png,happy,0.23639970961632056,0.0
archive/train\happy\im2000.png,happy,0.31049319588749785,0.03872180451127819
archive/train\happy\im2001.png,happy,0.2629653791401367,0.0
archive/train\happy\im2002.png,happy,0.34531324887757564,0.23412698412698413
archive/train\happy\im2003.png,happy,0.3110543938564105,0.6400375939849624
archive/train\happy\im2004.png,happy,0.1909304580775993,0.09705882352941175
archive/train\happy\im2005.png,happy,0.34264753167872875,0.11831048208757187
archive/train\happy\im2006.png,happy,0.2630699267729029,0.05952380952380952
archive/train\happy\im2007.png,happy,0.27646840560641717,0.12622549019607843
archive/train\happy\im2008.png,happy,0.3455424256073396,0.4807591896407686
archive/train\happy\im201.png,happy,0.38238511592737046,0.1597222222222222
archive/train\happy\im2010.png,happy,0.11064724596596659,0.0
archive/train\happy\im2011.png,happy,0.29940213238551067,0.109375
archive/train\happy\im2014.png,happy,0.393743142443051,0.25816993464052285
archive/train\happy\im2015.png,happy,0.21429686412098475,0.6944444444444444
archive/train\happy\im2017.png,happy,0.31630999102158514,0.06719322344322344
archive/train\happy\im2018.png,happy,0.1996444449907778,0.17982456140350878
archive/train\happy\im2019.png,happy,0.340802226604614,0.39555555555555555
archive/train\happy\im202.png,happy,0.35649386045454845,0.0
archive/train\happy\im2021.png,happy,0.3600352415542671,0.1527777777777778
archive/train\happy\im2022.png,happy,0.159475160660498,0.16083591331269348
archive/train\happy\im2023.png,happy,0.3563130022930868,0.6284782608695652
archive/train\happy\im2024.png,happy,0.37640622681097746,0.1402116402116402
archive/train\happy\im2025.png,happy,0.26253498928186625,0.0
archive/train\happy\im2026.png,happy,0.20955754807701782,0.10087719298245613
archive/train\happy\im2028.png,happy,0.30727012468804005,0.244718940207662
archive/train\happy\im2029.png,happy,0.3147135882940938,0.23976608187134502
archive/train\happy\im2030.png,happy,0.4234107886844033,0.028925619834710745
archive/train\happy\im2033.png,happy,0.20463853031522006,0.2814102564102564
archive/train\happy\im2034.png,happy,0.22841645645144357,0.3106060606060606
archive/train\happy\im2035.png,happy,0.4047314523979583,0.6294642857142857
archive/train\happy\im2038.png,happy,0.35003089446932106,0.06547619047619048
archive/train\happy\im204.png,happy,0.40002518249051766,0.39571150097465885
archive/train\happy\im2040.png,happy,0.18143501788412664,0.17222222222222222
archive/train\happy\im2042.png,happy,0.29181406533751525,0.16953463203463204
archive/train\happy\im2043.png,happy,0.10424109743585354,0.428921568627451
archive/train\happy\im2044.png,happy,0.31666666666666665,0.0625
archive/train\happy\im2045.png,happy,0.24151803230866772,0.34100274725274726
archive/train\happy\im2046.png,happy,0.36085555141947917,0.29066985645933013
archive/train\happy\im2047.png,happy,0.33600408657976394,0.625
archive/train\happy\im2049.png,happy,0.37043488124257223,0.14276754472832903
archive/train\happy\im205.png,happy,0.25970584138609176,0.13988095238095238
archive/train\happy\im2050.png,happy,0.3872865806034369,0.15732618583495778
archive/train\happy\im2052.png,happy,0.39999088280008077,0.8977272727272727
archive/train\happy\im2053.png,happy,0.3005929030915005,0.5249231444883619
archive/train\happy\im2054.png,happy,0.1790934767994243,0.003289473684210526
archive/train\happy\im2055.png,happy,0.21825873723519224,0.0
archive/train\happy\im2056.png,happy,0.36810559470941906,0.0
archive/train\happy\im2057.png,happy,0.3151375107800979,0.0
archive/train\happy\im2058.png,happy,0.27345107934820945,0.017006802721088437
archive/train\happy\im2059.png,happy,0.34960945840815916,0.020833333333333332
archive/train\happy\im206.png,happy,0.2891318357051682,0.43651960784313726
archive/train\happy\im2060.png,happy,0.3515179771985485,0.137453007518797
archive/train\happy\im2061.png,happy,0.36465587621405426,0.18275613275613276
archive/train\happy\im2062.png,happy,0.3049813051248775,0.06633333333333333
archive/train\happy\im2063.png,happy,0.1508861724589748,0.0
archive/train\happy\im2064.png,happy,0.3574155307249022,0.11041666666666666
archive/train\happy\im2065.png,happy,0.3864601726383356,0.8818050636232454
archive/train\happy\im2067.png,happy,0.3526429329857397,0.0
archive/train\happy\im2068.png,happy,0.14549909173898606,0.0
archive/train\happy\im2069.png,happy,0.21113387781193216,0.0
archive/train\happy\im2070.png,happy,0.24212805482780625,0.06531444099378882
archive/train\happy\im2071.png,happy,0.2227516608876153,0.19512432012432013
archive/train\happy\im2073.png,happy,0.25691768286823774,0.13945578231292516
archive/train\happy\im2075.png,happy,0.22872149888429105,0.0
archive/train\happy\im2076.png,happy,0.32660338878223155,0.0
archive/train\happy\im2077.png,happy,0.28997231343723634,0.0
archive/train\happy\im2078.png,happy,0.3712784862100196,0.0
archive/train\happy\im2079.png,happy,0.2873295552816636,0.7652777777777777
archive/train\happy\im208.png,happy,0.3834336172394479,0.062306501547987614
archive/train\happy\im2080.png,happy,0.21645599948071573,0.025
archive/train\happy\im2081.png,happy,0.32994482162851446,0.012605042016806723
archive/train\happy\im2082.png,happy,0.31351354881548554,0.110548418972332
archive/train\happy\im2083.png,happy,0.33428481385650743,0.2767857142857143
